167130,167272,0,0,0,0
167155,167308,0,0,0,0
167178,167308,0,0,0,0
167220,167223,0,0,0,0
167223,167075,2,167220,167421,0
167230,167265,0,0,0,0
167231,167265,2,166747,166748,0
167240,167284,2,166928,166929,0
167243,167284,0,0,0,0
167248,167534,2,166914,166918,0
167249,167534,0,0,0,0
167265,168143,2,167230,167231,0
167272,167319,2,167129,167130,0
167274,168143,0,0,0,0
167280,167388,0,0,0,0
167283,167388,2,167284,167392,0
167284,167283,2,167240,167243,0
167308,167403,2,167155,167178,0
167313,167123,0,0,0,0
167319,167433,2,167272,167539,0
167320,167433,0,0,0,0
167326,166839,2,167329,167542,0
167327,167123,0,0,0,0
167329,167326,0,0,0,0
167346,166936,2,167347,167759,0
167347,167346,0,0,0,0
167385,167403,0,0,0,0
167387,167470,0,0,0,0
167388,167470,2,167280,167283,0
167392,167283,2,167418,167729,0
167403,167492,2,167308,167385,0
167418,167392,0,0,0,0
167419,167421,0,0,0,0
167421,167223,2,167419,167523,0
167433,167514,2,167319,167320,0
167469,167655,0,0,0,0
167470,167655,2,167387,167388,0
167480,167492,2,167502,167557,0
167486,168261,2,166854,166866,0
167492,168261,2,167403,167480,0
167502,167480,0,0,0,0
167514,167629,2,167433,167550,0
167516,167629,0,0,0,0
167523,167421,2,167608,167633,0
167534,167716,2,167248,167249,0
167535,167716,0,0,0,0
167539,167319,0,0,0,0
167542,167326,0,0,0,0
167550,167514,0,0,0,0
167553,167715,0,0,0,0
167554,167715,0,0,0,0
167557,167480,0,0,0,0
167608,167523,0,0,0,0
167621,167638,0,0,0,0
167622,167638,0,0,0,0
167629,167717,2,167514,167516,0
167631,167799,0,0,0,0
167633,167523,0,0,0,0
167638,167799,2,167621,167622,0
167651,167832,0,0,0,0
167655,167832,2,167469,167470,0
167671,167909,0,0,0,0
167672,167909,0,0,0,0
167689,167936,0,0,0,0
167714,167937,0,0,0,0
167715,167794,2,167553,167554,0
167716,167794,2,167534,167535,0
167717,167926,2,167629,167818,0
167718,167926,0,0,0,0
167725,167937,0,0,0,0
167729,167392,0,0,0,0
167756,167777,0,0,0,0
167759,167346,0,0,0,0
167761,167779,0,0,0,0
167763,167779,0,0,0,0
167766,167990,0,0,0,0
167767,167990,0,0,0,0
167776,168130,0,0,0,0
167777,168130,2,167756,167779,0
167779,167777,2,167761,167763,0
167792,167936,0,0,0,0
167794,167863,2,167715,167716,0
167799,167863,2,167631,167638,0
167818,167717,0,0,0,0
167820,167838,0,0,0,0
167831,167916,0,0,0,0
167832,167916,2,167651,167655,0
167837,167838,0,0,0,0
167838,168001,2,167820,167837,0
167863,168061,2,167794,167799,0
167879,168061,0,0,0,0
167896,168369,0,0,0,0
167897,168369,0,0,0,0
167903,167917,0,0,0,0
167905,168159,0,0,0,0
167906,168159,0,0,0,0
167908,167963,0,0,0,0
167909,167963,2,167671,167672,0
167916,167975,2,167831,167832,0
167917,167975,2,167903,168268,0
167924,167945,0,0,0,0
167925,167945,0,0,0,0
167926,168068,2,167717,167718,0
167936,168240,2,167689,167792,0
167937,168240,2,167714,167725,0
167945,167989,2,167924,167925,0
167958,168068,0,0,0,0
167961,168018,0,0,0,0
167962,168018,0,0,0,0
167963,168102,2,167908,167909,0
167964,168102,0,0,0,0
167975,168155,2,167916,167917,0
167976,168155,0,0,0,0
167989,168431,2,167945,167997,0
167990,168431,2,167766,167767,0
167997,167989,2,168038,168060,0
168000,168087,0,0,0,0
168001,168087,2,167838,168093,0
168017,168134,0,0,0,0
168018,168134,2,167961,167962,0
168038,167997,0,0,0,0
168060,167997,0,0,0,0
168061,168107,2,167863,167879,0
168068,168129,2,167926,167958,0
168077,168129,0,0,0,0
168084,168107,2,168087,168096,0
168087,168084,2,168000,168001,0
168093,168001,0,0,0,0
168096,168084,0,0,0,0
168102,168157,2,167963,167964,0
168107,168157,2,168061,168084,0
168116,168127,0,0,0,0
168117,168127,0,0,0,0
168127,168228,2,168116,168117,0
168128,168228,0,0,0,0
168129,168229,2,168068,168077,0
168130,168229,2,167776,167777,0
168134,168450,2,168017,168018,0
168135,168450,0,0,0,0
168143,168214,2,167265,167274,0
168153,168743,0,0,0,0
168155,168214,2,167975,167976,0
168157,168499,2,168102,168107,0
168158,168499,0,0,0,0
168159,168743,2,167905,167906,0
168177,168187,0,0,0,0
168178,168187,0,0,0,0
168187,168481,2,168177,168178,0
168188,168219,0,0,0,0
168194,168481,0,0,0,0
168206,168248,0,0,0,0
168214,168262,2,168143,168155,0
168219,168443,2,168188,168229,0
168222,168248,0,0,0,0
168225,168665,0,0,0,0
168228,168746,2,168127,168128,0
168229,168219,2,168129,168130,0
168237,168336,0,0,0,0
168238,168336,0,0,0,0
168240,168273,2,167936,167937,0
168241,168273,0,0,0,0
168242,168443,0,0,0,0
168247,168746,0,0,0,0
168248,168257,2,168206,168222,0
168257,168355,2,168248,168304,0
168261,168643,2,167486,167492,0
168262,168643,2,168214,168282,0
168266,168665,0,0,0,0
168268,167917,0,0,0,0
168273,168355,2,168240,168241,0
168282,168262,0,0,0,0
168303,168304,0,0,0,0
168304,168257,2,168303,168312,0
168312,168304,0,0,0,0
168316,168524,0,0,0,0
168321,168524,0,0,0,0
168334,168394,0,0,0,0
168336,168370,2,168237,168238,0
168338,168370,0,0,0,0
168341,168387,0,0,0,0
168355,168433,2,168257,168273,0
168357,168394,0,0,0,0
168359,168515,0,0,0,0
168369,168664,2,167896,167897,0
168370,168451,2,168336,168338,0
168379,168515,0,0,0,0
168387,168664,2,168341,168391,0
168391,168387,0,0,0,0
168393,168729,0,0,0,0
168394,168433,2,168334,168357,0
168399,168729,0,0,0,0
168430,168634,0,0,0,0
168431,168634,2,167989,167990,0
168433,168662,2,168355,168394,0
168436,168495,0,0,0,0
168437,168495,0,0,0,0
168443,168640,2,168219,168242,0
168444,168640,0,0,0,0
168450,168563,2,168134,168135,0
168451,168563,2,168370,168486,0
168463,168498,0,0,0,0
168464,168498,0,0,0,0
168481,168742,2,168187,168194,0
168486,168451,0,0,0,0
168495,168742,2,168436,168437,0
168498,168589,2,168463,168464,0
168499,168769,2,168157,168158,0
168504,168519,0,0,0,0
168514,168576,0,0,0,0
168515,168722,2,168359,168379,0
168516,168519,0,0,0,0
168518,168576,0,0,0,0
168519,168589,2,168504,168516,0
168524,168704,2,168316,168321,0
168530,168722,0,0,0,0
168535,168704,0,0,0,0
168536,168662,0,0,0,0
168562,168620,0,0,0,0
168563,168620,2,168450,168451,0
168571,168769,0,0,0,0
168575,168890,0,0,0,0
168576,168890,2,168514,168518,0
168583,168693,0,0,0,0
168589,168693,2,168498,168519,0
168592,168756,0,0,0,0
168593,168756,0,0,0,0
168620,168714,2,168562,168563,0
168621,168714,0,0,0,0
168633,168660,0,0,0,0
168634,168660,2,168430,168431,0
168639,168737,0,0,0,0
168640,168737,2,168443,168444,0
168643,168705,2,168261,168262,0
168659,169034,0,0,0,0
168660,169034,2,168633,168634,0
168662,168688,2,168433,168536,0
168664,168830,2,168369,168387,0
168665,168830,2,168225,168266,0
168666,168965,0,0,0,0
168667,168965,0,0,0,0
168681,168755,0,0,0,0
168682,168755,0,0,0,0
168688,168819,2,168662,168787,0
168689,168819,0,0,0,0
168693,168758,2,168583,168589,0
168701,168861,0,0,0,0
168704,168761,2,168524,168535,0
168705,168761,2,168643,168711,0
168711,168705,0,0,0,0
168713,168763,0,0,0,0
168714,168763,2,168620,168621,0
168716,168770,0,0,0,0
168717,168788,0,0,0,0
168718,168788,0,0,0,0
168721,168922,0,0,0,0
168722,168804,2,168515,168530,0
168723,168922,0,0,0,0
168728,168770,2,168729,168826,0
168729,168728,2,168393,168399,0
168735,168793,0,0,0,0
168737,168804,2,168639,168640,0
168741,168886,0,0,0,0
168742,168886,2,168481,168495,0
168743,168744,2,168153,168159,0
168744,168793,2,168743,168759,0
168746,168759,2,168228,168247,0
168755,168970,2,168681,168682,0
168756,168970,2,168592,168593,0
168757,168861,0,0,0,0
168758,168759,2,168693,168786,0
168759,168744,2,168746,168758,0
168761,168911,2,168704,168705,0
168763,168968,2,168713,168714,0
168767,168828,0,0,0,0
168769,168911,2,168499,168571,0
168770,168805,2,168716,168728,0
168772,168923,0,0,0,0
168773,168828,0,0,0,0
168781,168923,0,0,0,0
168786,168758,0,0,0,0
168787,168688,0,0,0,0
168788,168831,2,168717,168718,0
168792,169289,0,0,0,0
168793,169289,2,168735,168744,0
168801,168809,0,0,0,0
168804,168873,2,168722,168737,0
168805,168873,2,168770,169095,0
168809,168968,2,168801,168823,0
168817,168999,0,0,0,0
168818,168999,0,0,0,0
168819,168948,2,168688,168689,0
168820,168948,0,0,0,0
168823,168809,0,0,0,0
168826,168728,2,168827,168836,0
168827,168826,0,0,0,0
168828,168942,2,168767,168773,0
168829,168942,0,0,0,0
168830,168862,2,168664,168665,0
168831,168862,2,168788,168872,0
168836,168826,2,168837,169020,0
168837,168836,0,0,0,0
168848,169007,0,0,0,0
168853,169007,0,0,0,0
168861,168904,2,168701,168757,0
168862,168904,2,168830,168831,0
168872,168831,0,0,0,0
168873,168934,2,168804,168805,0
168886,169461,2,168741,168742,0
168889,168910,0,0,0,0
168890,168910,2,168575,168576,0
168904,169314,2,168861,168862,0
168909,169119,0,0,0,0
168910,168997,2,168889,168890,0
168911,169358,2,168761,168769,0
168912,169358,0,0,0,0
168913,169119,0,0,0,0
168918,169431,0,0,0,0
168919,169431,0,0,0,0
168922,168997,2,168721,168723,0
168923,169385,2,168772,168781,0
168925,168934,2,168927,168986,0
168927,168925,0,0,0,0
168932,169385,2,168934,169156,0
168934,168932,2,168873,168925,0
168940,169461,0,0,0,0
168942,169111,2,168828,168829,0
168943,169111,0,0,0,0
168945,169267,0,0,0,0
168946,169267,0,0,0,0
168948,168990,2,168819,168820,0
168960,169314,0,0,0,0
168961,169051,0,0,0,0
168963,169065,0,0,0,0
168964,168975,0,0,0,0
168965,168975,2,168666,168667,0
168968,169011,2,168763,168809,0
168970,169172,2,168755,168756,0
168971,169059,0,0,0,0
168975,169172,2,168964,168965,0
168986,168925,2,169048,169178,0
168987,169614,0,0,0,0
168990,169614,2,168948,169050,0
168993,168998,0,0,0,0
168997,169131,2,168910,168922,0
168998,169060,2,168993,169021,0
168999,169060,2,168817,168818,0
169000,169203,0,0,0,0
169001,169203,0,0,0,0
169003,169285,0,0,0,0
169007,169131,2,168848,168853,0
169008,169059,2,169040,169210,0
169010,169051,2,169011,169109,0
169011,169010,2,168968,169076,0
169013,169285,0,0,0,0
169016,169065,0,0,0,0
169020,168836,0,0,0,0
169021,168998,0,0,0,0
169034,169056,2,168659,168660,0
169040,169008,2,169225,169420,0
169047,169173,0,0,0,0
169048,168986,0,0,0,0
169050,168990,2,169051,169510,0
169051,169050,2,168961,169010,0
169055,169138,0,0,0,0
169056,169138,2,169034,169105,0
169059,169076,2,168971,169008,0
169060,169168,2,168998,168999,0
169065,169083,2,168963,169016,0
169070,169207,0,0,0,0
169071,169207,0,0,0,0
169076,169011,2,169059,169141,0
169083,169151,2,169065,169180,0
169095,168805,0,0,0,0
169104,169215,0,0,0,0
169105,169056,0,0,0,0
169109,169010,2,169186,169286,0
169111,169238,2,168942,168943,0
169112,169238,0,0,0,0
169119,169125,2,168909,168913,0
169125,169339,2,169119,169151,0
169131,169158,2,168997,169007,0
169132,169215,0,0,0,0
169138,169191,2,169055,169056,0
169141,169076,0,0,0,0
169142,169168,0,0,0,0
169151,169125,2,169083,169462,0
169152,169170,0,0,0,0
169153,169191,0,0,0,0
169156,168932,0,0,0,0
169157,169188,0,0,0,0
169158,169211,2,169131,169177,0
169166,169173,0,0,0,0
169168,169171,2,169060,169142,0
169170,169192,2,169152,169253,0
169171,169188,2,169168,169197,0
169172,169243,2,168970,168975,0
169173,169243,2,169047,169166,0
169177,169158,0,0,0,0
169178,168986,2,169181,169275,0
169180,169083,2,169192,169249,0
169181,169178,0,0,0,0
169183,169349,0,0,0,0
169186,169109,0,0,0,0
169188,169349,2,169157,169171,0
169191,169318,2,169138,169153,0
169192,169180,2,169170,169357,0
169197,169171,0,0,0,0
169203,169261,2,169000,169001,0
169206,169313,0,0,0,0
169207,169313,2,169070,169071,0
169210,169008,0,0,0,0
169211,169261,2,169158,169214,0
169213,169318,0,0,0,0
169214,169211,0,0,0,0
169215,169220,2,169104,169132,0
169217,169378,0,0,0,0
169220,169378,2,169215,169254,0
169225,169040,0,0,0,0
169230,169345,0,0,0,0
169236,169345,0,0,0,0
169238,169246,2,169111,169112,0
169242,169311,0,0,0,0
169243,169311,2,169172,169173,0
169245,169745,0,0,0,0
169246,169454,2,169238,169262,0
169247,169454,0,0,0,0
169249,169180,0,0,0,0
169253,169170,0,0,0,0
169254,169220,0,0,0,0
169255,169745,0,0,0,0
169261,169310,2,169203,169211,0
169262,169246,0,0,0,0
169265,169291,0,0,0,0
169267,169296,2,168945,168946,0
169268,169296,0,0,0,0
169275,169178,0,0,0,0
169285,169432,2,169003,169013,0
169286,169109,2,169382,169429,0
169288,169464,0,0,0,0
169289,169464,2,168792,168793,0
169291,169432,2,169265,169335,0
169295,169342,0,0,0,0
169296,169342,2,169267,169268,0
169310,169498,2,169261,169360,0
169311,169498,2,169242,169243,0
169313,169412,2,169206,169207,0
169314,169412,2,168904,168960,0
169316,169340,0,0,0,0
169317,169387,0,0,0,0
169318,169387,2,169191,169213,0
169332,169386,0,0,0,0
169333,169340,0,0,0,0
169335,169291,0,0,0,0
169339,169473,2,169125,169369,0
169340,169386,2,169316,169333,0
169342,169610,2,169295,169296,0
169345,169480,2,169230,169236,0
169348,169456,0,0,0,0
169349,169469,2,169183,169188,0
169350,169469,0,0,0,0
169353,169456,0,0,0,0
169355,169481,0,0,0,0
169357,169192,0,0,0,0
169358,169481,2,168911,168912,0
169359,169480,0,0,0,0
169360,169310,0,0,0,0
169369,169339,0,0,0,0
169372,169610,0,0,0,0
169373,169662,0,0,0,0
169378,169662,2,169217,169220,0
169382,169286,0,0,0,0
169385,169821,2,168923,168932,0
169386,169821,2,169332,169340,0
169387,169465,2,169317,169318,0
169392,169465,0,0,0,0
169403,169479,0,0,0,0
169412,169681,2,169313,169314,0
169413,169681,0,0,0,0
169420,169040,2,169447,169463,0
169421,169479,0,0,0,0
169429,169286,2,169587,169684,0
169431,169612,2,168918,168919,0
169432,169612,2,169285,169291,0
169441,169473,0,0,0,0
169447,169420,0,0,0,0
169453,169586,0,0,0,0
169454,169586,2,169246,169247,0
169455,169623,0,0,0,0
169456,169623,2,169348,169353,0
169461,169503,2,168886,168940,0
169462,169151,0,0,0,0
169463,169420,0,0,0,0
169464,169621,2,169288,169289,0
169465,169621,2,169387,169392,0
169469,169629,2,169349,169350,0
169470,169559,0,0,0,0
169473,169499,2,169339,169441,0
169479,169629,2,169403,169421,0
169480,169503,2,169345,169359,0
169481,169559,2,169355,169358,0
169498,169665,2,169310,169311,0
169499,169665,2,169473,169579,0
169503,169905,2,169461,169480,0
169510,169050,2,169535,169773,0
169535,169510,0,0,0,0
169559,169683,2,169470,169481,0
169563,169850,0,0,0,0
169564,169850,0,0,0,0
169569,169905,0,0,0,0
169570,169683,0,0,0,0
169571,169587,0,0,0,0
169574,169785,0,0,0,0
169575,169785,0,0,0,0
169579,169499,2,169593,170057,0
169585,169619,0,0,0,0
169586,169619,2,169453,169454,0
169587,169429,2,169571,169656,0
169593,169579,2,169616,169663,0
169596,169613,0,0,0,0
169602,169613,0,0,0,0
169610,170246,2,169342,169372,0
169611,170246,0,0,0,0
169612,169719,2,169431,169432,0
169613,169719,2,169596,169602,0
169614,169760,2,168987,168990,0
169616,169593,0,0,0,0
169619,169667,2,169585,169586,0
169621,169936,2,169464,169465,0
169623,169667,2,169455,169456,0
169629,169866,2,169469,169479,0
169630,169866,0,0,0,0
169637,169936,0,0,0,0
169639,169760,0,0,0,0
169648,169651,0,0,0,0
169651,169673,2,169648,169873,0
169656,169587,0,0,0,0
169661,169864,0,0,0,0
169662,169864,2,169373,169378,0
169663,169593,2,169716,169776,0
169664,170376,0,0,0,0
169665,169685,2,169498,169499,0
169667,170376,2,169619,169623,0
169669,169948,0,0,0,0
169670,169948,0,0,0,0
169673,169701,2,169651,169844,0
169681,169688,2,169412,169413,0
169683,169688,2,169559,169570,0
169684,169429,0,0,0,0
169685,169711,2,169665,169701,0
169686,169711,0,0,0,0
169688,169904,2,169681,169683,0
169692,169837,0,0,0,0
169701,169685,2,169673,169742,0
169702,169904,0,0,0,0
169711,169826,2,169685,169686,0
169712,169826,0,0,0,0
169716,169663,2,169735,169737,0
169718,170003,0,0,0,0
169719,170003,2,169612,169613,0
169729,169837,0,0,0,0
169735,169716,0,0,0,0
169737,169716,0,0,0,0
169742,169701,0,0,0,0
169743,169757,0,0,0,0
169745,169827,2,169245,169255,0
169754,169757,0,0,0,0
169757,169827,2,169743,169754,0
169760,170088,2,169614,169639,0
169761,170088,0,0,0,0
169769,170183,0,0,0,0
169770,170183,0,0,0,0
169771,169773,0,0,0,0
169773,169510,2,169771,169876,0
169776,169663,0,0,0,0
169785,169830,2,169574,169575,0
169786,169830,0,0,0,0
169800,169822,0,0,0,0
169802,169976,0,0,0,0
169803,169976,0,0,0,0
169810,169822,0,0,0,0
169811,169969,0,0,0,0
169817,169863,0,0,0,0
169818,169863,0,0,0,0
169821,169924,2,169385,169386,0
169822,169924,2,169800,169810,0
169825,169839,0,0,0,0
169826,169899,2,169711,169712,0
169827,169899,2,169745,169757,0
169829,169902,0,0,0,0
169830,169902,2,169785,169786,0
169834,169857,0,0,0,0
169837,169857,2,169692,169729,0
169838,169888,0,0,0,0
169839,169888,2,169825,169984,0
169844,169673,0,0,0,0
169850,170247,2,169563,169564,0
169853,170083,0,0,0,0
169856,170247,0,0,0,0
169857,169969,2,169834,169837,0
169862,170031,0,0,0,0
169863,169921,2,169817,169818,0
169864,169921,2,169661,169662,0
169865,170034,0,0,0,0
169866,170034,2,169629,169630,0
169868,170083,2,169935,169959,0
169873,169651,0,0,0,0
169874,170031,0,0,0,0
169876,169773,0,0,0,0
169880,169991,0,0,0,0
169881,169991,0,0,0,0
169888,169945,2,169838,169839,0
169899,169998,2,169826,169827,0
169901,170193,0,0,0,0
169902,170193,2,169829,169830,0
169904,169916,2,169688,169702,0
169905,169916,2,169503,169569,0
169906,170033,0,0,0,0
169907,170033,0,0,0,0
169915,170030,0,0,0,0
169916,170030,2,169904,169905,0
169921,170135,2,169863,169864,0
169922,170135,0,0,0,0
169924,170151,2,169821,169822,0
169927,169945,0,0,0,0
169928,170151,0,0,0,0
169931,170171,0,0,0,0
169932,170171,0,0,0,0
169935,169868,0,0,0,0
169936,170090,2,169621,169637,0
169940,169998,2,169956,170098,0
169944,169965,0,0,0,0
169945,169965,2,169888,169927,0
169947,169962,0,0,0,0
169948,169962,2,169669,169670,0
169950,170164,0,0,0,0
169956,169940,2,169968,170289,0
169957,170070,0,0,0,0
169958,170070,2,169965,170081,0
169959,169868,0,0,0,0
169962,170091,2,169947,169948,0
169965,169958,2,169944,169945,0
169968,169956,0,0,0,0
169969,169989,2,169811,169857,0
169973,170090,0,0,0,0
169975,170071,0,0,0,0
169976,170071,2,169802,169803,0
169984,169839,0,0,0,0
169989,170091,2,169969,170010,0
169990,170032,0,0,0,0
169991,170032,2,169880,169881,0
169998,170089,2,169899,169940,0
170003,170108,2,169718,169719,0
170004,170108,0,0,0,0
170010,169989,2,170013,170184,0
170013,170010,0,0,0,0
170021,170250,0,0,0,0
170022,170250,0,0,0,0
170030,170244,2,169915,169916,0
170031,170244,2,169862,169874,0
170032,170216,2,169990,169991,0
170033,170216,2,169906,169907,0
170034,170072,2,169865,169866,0
170040,170072,0,0,0,0
170046,170050,0,0,0,0
170050,170057,2,170046,170055,0
170051,170089,2,170127,170225,0
170055,170050,0,0,0,0
170056,170164,2,170070,170076,0
170057,169579,2,170050,170063,0
170063,170057,0,0,0,0
170070,170056,2,169957,169958,0
170071,170196,2,169975,169976,0
170072,170196,2,170034,170040,0
170076,170056,2,170172,170233,0
170081,169958,0,0,0,0
170082,170124,2,170149,170429,0
170083,170124,2,169853,169868,0
170086,170258,0,0,0,0
170087,170258,0,0,0,0
170088,170187,2,169760,169761,0
170089,170153,2,169998,170051,0
170090,170136,2,169936,169973,0
170091,170101,2,169962,169989,0
170096,170136,0,0,0,0
170098,169940,2,170301,170311,0
170101,170187,2,170091,170226,0
170108,170122,2,170003,170004,0
170119,170122,0,0,0,0
170121,170395,0,0,0,0
170122,170395,2,170108,170119,0
170124,170132,2,170082,170083,0
170127,170051,2,170145,170391,0
170128,170152,0,0,0,0
170129,170374,0,0,0,0
170132,170299,2,170124,170584,0
170133,170299,0,0,0,0
170135,170228,2,169921,169922,0
170136,170228,2,170090,170096,0
170145,170127,2,170163,170517,0
170147,170153,2,170365,170467,0
170148,170162,0,0,0,0
170149,170082,2,170162,170352,0
170151,170465,2,169924,169928,0
170152,170465,2,170128,170187,0
170153,170257,2,170089,170147,0
170154,170257,0,0,0,0
170159,170374,0,0,0,0
170160,170626,0,0,0,0
170161,170626,0,0,0,0
170162,170149,2,170148,170258,0
170163,170145,2,170215,170332,0
170164,170227,2,169950,170056,0
170166,170373,0,0,0,0
170167,170373,0,0,0,0
170171,170205,2,169931,169932,0
170172,170076,0,0,0,0
170177,170261,0,0,0,0
170183,170315,2,169769,169770,0
170184,170010,2,170191,170260,0
170187,170152,2,170088,170101,0
170191,170184,0,0,0,0
170192,170261,2,170193,170200,0
170193,170192,2,169901,169902,0
170196,170213,2,170071,170072,0
170197,170213,0,0,0,0
170200,170192,2,170203,170237,0
170203,170200,0,0,0,0
170204,170343,0,0,0,0
170205,170343,2,170171,170213,0
170213,170205,2,170196,170197,0
170215,170163,0,0,0,0
170216,170338,2,170032,170033,0
170217,170338,0,0,0,0
170219,170315,0,0,0,0
170220,170587,0,0,0,0
170221,170279,0,0,0,0
170222,170279,0,0,0,0
170223,170243,0,0,0,0
170225,170051,0,0,0,0
170226,170101,2,170255,170306,0
170227,170237,2,170164,170278,0
170228,170243,2,170135,170136,0
170233,170076,0,0,0,0
170234,170587,0,0,0,0
170237,170200,2,170227,170341,0
170240,170405,0,0,0,0
170243,170350,2,170223,170228,0
170244,170476,2,170030,170031,0
170245,170405,0,0,0,0
170246,170369,2,169610,169611,0
170247,170369,2,169850,169856,0
170249,170375,0,0,0,0
170250,170375,2,170021,170022,0
170255,170226,2,170700,170761,0
170257,170314,2,170153,170154,0
170258,170162,2,170086,170087,0
170260,170184,2,170261,170312,0
170261,170260,2,170177,170192,0
170277,170476,0,0,0,0
170278,170227,2,170279,170285,0
170279,170278,2,170221,170222,0
170281,170388,2,170358,170768,0
170282,170350,0,0,0,0
170285,170278,2,170293,170325,0
170289,169956,2,170324,170521,0
170293,170285,0,0,0,0
170299,170393,2,170132,170133,0
170300,170393,0,0,0,0
170301,170098,0,0,0,0
170306,170226,0,0,0,0
170311,170098,0,0,0,0
170312,170260,2,170403,170433,0
