DrainLnID,area_sqm,lon_index,lat_index,npoints
172355,16184.48829,149,335,19
172355,7990743.277,151,338,19
172355,45560578.33,150,338,19
172355,135642.5424,151,337,19
172355,6077077.137,150,336,19
172355,45560578.99,149,338,19
172355,19536363.08,148,338,19
172355,39959978.22,149,337,19
172355,31037822.51,149,336,19
172355,8053864.255,149,340,19
172355,10392636.01,148,340,19
172355,40538972.15,149,339,19
172355,5429921.544,151,340,19
172355,36039047.92,151,339,19
172355,376801.4395,152,339,19
172356,115398.2802,153,337,12
172356,9186935.282,150,337,12
172356,5521537.038,153,338,12
172356,41151782.7,152,338,12
172356,24924681.41,152,337,12
172356,686056.2455,152,336,12
172356,37569835.71,151,338,12
172356,45408325.31,151,337,12
172356,21150787.37,151,336,12
172356,11690606.81,150,336,12
172356,8614241.848,151,339,12
172356,17826604.75,152,339,12
172361,1303376.209,99,337,4
172361,3468479.722,101,336,4
172361,15872862.26,100,336,4
172361,11174215.71,99,336,4
172363,35791581.78,86,337,13
172363,34040245.81,84,339,13
172363,10343965,84,337,13
172363,24015856.81,86,338,13
172363,44655308.8,85,338,13
172363,45539920.23,85,337,13
172363,6538581.272,86,336,13
172363,12275677.66,85,336,13
172363,29211706.55,84,338,13
172363,30356.9251,84,336,13
172363,344425.7705,84,340,13
172363,2888504.839,83,339,13
172363,11165968.47,85,339,13
172366,0,68,241,1
172367,45543967.85,226,337,38
172367,19361552.33,233,337,38
172367,45543967.85,231,337,38
172367,45543967.2,228,337,38
172367,45543967.2,224,337,38
172367,1510126.989,222,337,38
172367,139589.9581,231,335,38
172367,4428372.574,233,335,38
172367,2132262.156,232,335,38
172367,11170305.46,232,338,38
172367,103215.0346,234,337,38
172367,43485063.18,232,337,38
172367,6274679.008,234,336,38
172367,45197542.84,233,336,38
172367,44883963.79,232,336,38
172367,26321913.15,231,338,38
172367,12249274.15,230,338,38
172367,45543967.85,230,337,38
172367,41123007.89,231,336,38
172367,25808682.79,230,336,38
172367,10491661.31,229,338,38
172367,23750438.17,228,338,38
172367,45543967.85,229,337,38
172367,19362255.95,229,336,38
172367,21616380.12,228,336,38
172367,28173015.01,227,338,38
172367,18040026.55,226,338,38
172367,45543967.85,227,337,38
172367,21033517.35,227,336,38
172367,12506447.43,226,336,38
172367,18898544.09,225,338,38
172367,14103819.51,224,338,38
172367,3196848.968,223,338,38
172367,45543967.85,225,337,38
172367,42013669.82,223,337,38
172367,22393414.21,225,336,38
172367,24291394.27,224,336,38
172367,10428015,223,336,38
172370,3208193.041,242,337,6
172370,1750652.226,240,337,6
172370,24725633.95,241,337,6
172370,147735.7501,242,336,6
172370,5905293.609,241,336,6
172370,6376574.73,240,336,6
172372,11733566.84,235,339,21
172372,3257228.582,233,341,21
172372,31060248.79,233,339,21
172372,6674210.503,237,337,21
172372,45543967.85,235,337,21
172372,443389.3228,237,338,21
172372,20389187.94,236,338,21
172372,45064391.07,235,338,21
172372,40198854.65,236,337,21
172372,5996137.476,236,336,21
172372,30365440.44,235,336,21
172372,40841013.62,234,338,21
172372,3145113.084,233,338,21
172372,13376576.16,234,337,21
172372,3952194.641,234,336,21
172372,22923182.77,234,340,21
172372,41874642.39,233,340,21
172372,13994793.48,232,340,21
172372,45295527.3,234,339,21
172372,459899.7864,232,339,21
172372,19749488.49,232,341,21
172377,33843569.34,235,339,53
172377,4425427.672,242,339,53
172377,231299.6889,233,344,53
172377,34068653.23,237,341,53
172377,45610090.35,235,341,53
172377,42352861.76,233,341,53
172377,45577136.18,237,339,53
172377,27194611.52,240,339,53
172377,43793314.97,240,337,53
172377,18281796.78,237,337,53
172377,5516659.585,240,335,53
172377,6556425.395,239,335,53
172377,22677943.02,242,338,53
172377,45538308.78,241,338,53
172377,19925565.64,241,337,53
172377,45560578.33,240,338,53
172377,45560578.99,239,338,53
172377,45543967.85,239,337,53
172377,26858959.45,240,336,53
172377,38427629.04,239,336,53
172377,45560578.99,238,338,53
172377,45117189.67,237,338,53
172377,42607306.74,238,337,53
172377,2580290.278,238,336,53
172377,25171390.39,236,338,53
172377,496187.9213,235,338,53
172377,22670456.75,234,340,53
172377,3718997.124,233,340,53
172377,281608.8803,234,339,53
172377,45593638.86,236,340,53
172377,45593639.52,235,340,53
172377,45577135.52,236,339,53
172377,43589246.21,238,340,53
172377,45593639.52,237,340,53
172377,45577136.18,238,339,53
172377,14943354.52,239,340,53
172377,45141548.53,239,339,53
172377,6059844.206,241,339,53
172377,2151264.234,237,342,53
172377,10995939,238,341,53
172377,32770906.89,236,342,53
172377,45626486.9,235,342,53
172377,45610089.69,236,341,53
172377,45626486.9,234,342,53
172377,45626486.9,233,342,53
172377,31201086.94,232,342,53
172377,45610090.35,234,341,53
172377,3379655.096,232,341,53
172377,29294771.85,234,343,53
172377,41000809.49,233,343,53
172377,14902632.81,232,343,53
172377,2249365.687,236,343,53
172377,26605059.06,235,343,53
172380,153820.7945,133,337,21
172380,9979890.627,137,337,21
172380,37859049.29,135,337,21
172380,45510587.04,133,335,21
172380,4634351.839,135,335,21
172380,70754.62771,133,333,21
172380,1825449.25,134,333,21
172380,10817219.04,132,335,21
172380,34824937.1,133,334,21
172380,1611710.589,132,334,21
172380,45318461.62,134,335,21
172380,31357044.86,134,334,21
172380,17794770.31,136,337,21
172380,178080.2063,138,336,21
172380,17227315.94,137,336,21
172380,30175326.41,136,336,21
172380,25727490.16,134,337,21
172380,41062194.23,135,336,21
172380,45460518.77,134,336,21
172380,28917415.22,133,336,21
172380,491617.4637,132,336,21
172386,45543967.85,211,337,19
172386,172150.8637,211,339,19
172386,19948535.82,213,337,19
172386,28262578.63,211,335,19
172386,653440.985,210,335,19
172386,1725548.067,212,335,19
172386,5490918.97,214,337,19
172386,7060551.704,214,336,19
172386,1743165.767,212,338,19
172386,36687114.86,212,337,19
172386,27018906.99,213,336,19
172386,34535354.02,212,336,19
172386,33877606.92,211,338,19
172386,39951496.71,210,338,19
172386,38767135.43,210,337,19
172386,45527304.52,211,336,19
172386,20603636.79,210,336,19
172386,52649.88318,209,338,19
172386,11818600.19,210,339,19
172387,45577136.18,155,339,47
172387,41527532.26,157,341,47
172387,45610090.35,155,341,47
172387,45052555.54,153,341,47
172387,45577135.52,153,339,47
172387,33616976.69,157,339,47
172387,12432111.39,159,337,47
172387,45543967.2,157,337,47
172387,45543967.85,155,337,47
172387,2905018.473,153,337,47
172387,10059972.68,155,335,47
172387,8761344.387,156,335,47
172387,1391854.392,154,335,47
172387,26319.22322,159,338,47
172387,653681.4718,159,336,47
172387,22673605.7,158,338,47
172387,45538300.34,157,338,47
172387,45543967.85,158,337,47
172387,18920742.2,158,336,47
172387,28236934.36,157,336,47
172387,45560578.99,156,338,47
172387,45560578.99,155,338,47
172387,45560578.99,154,338,47
172387,45543967.85,156,337,47
172387,38968095.21,154,337,47
172387,43995800.72,156,336,47
172387,43251305.04,155,336,47
172387,33999660.04,154,336,47
172387,34746652.64,153,338,47
172387,4408796.292,152,338,47
172387,45593638.86,153,340,47
172387,35279600.26,152,340,47
172387,23534597.18,152,339,47
172387,45593639.52,156,340,47
172387,45593639.52,155,340,47
172387,45593639.52,154,340,47
172387,45577136.18,156,339,47
172387,45577136.18,154,339,47
172387,37176273.91,157,340,47
172387,27267358.47,157,342,47
172387,36057795.82,156,342,47
172387,21225785.53,155,342,47
172387,20045282.41,154,342,47
172387,45610090.35,156,341,47
172387,45610090.35,154,341,47
172387,10821225.58,153,342,47
172387,9621934.79,152,341,47
172388,12260016.18,61,333,18
172388,26234948.35,64,337,18
172388,9995724.712,61,335,18
172388,7335911.121,62,333,18
172388,45510587.04,62,335,18
172388,39014056.31,62,334,18
172388,29337681.01,61,334,18
172388,21707985.27,63,335,18
172388,1453988.016,63,334,18
172388,21209268.55,65,338,18
172388,4881016.259,65,337,18
172388,28598008.61,64,338,18
172388,9408765.41,63,338,18
172388,38709706.62,63,337,18
172388,26641068.01,63,336,18
172388,4126709.722,62,337,18
172388,36678179.01,62,336,18
172388,14161.53356,61,336,18
172389,32469012.58,84,337,12
172389,27067148.92,84,335,12
172389,8756981.59,86,335,12
172389,453162.5999,83,335,12
172389,18218169.15,85,335,12
172389,4047.621737,85,337,12
172389,6565438.918,86,336,12
172389,33251626.86,85,336,12
172389,97178.57328,84,338,12
172389,14028397.02,83,337,12
172389,45418047.39,84,336,12
172389,29706191.58,83,336,12
172390,9610718.621,86,337,11
172390,43080595.34,88,337,11
172390,21837234.48,88,338,11
172390,21604172.2,87,338,11
172390,4357984.703,89,337,11
172390,45543967.2,87,337,11
172390,6071.408451,89,336,11
172390,12756797.18,88,336,11
172390,20434444.32,87,336,11
172390,1739163.835,86,338,11
172390,1556260.231,86,336,11
172392,22460704.25,88,339,23
172392,4508031.936,92,341,23
172392,40953279.48,90,341,23
172392,38539386.84,90,339,23
172392,31377972.46,90,337,23
172392,1176202.404,88,337,23
172392,19136229.02,90,338,23
172392,10702873.84,90,336,23
172392,45560578.99,89,338,23
172392,19209156.69,88,338,23
172392,41185983.15,89,337,23
172392,22079401.42,89,336,23
172392,60712.88842,88,336,23
172392,45547025.04,89,340,23
172392,15275991.38,88,340,23
172392,45577136.18,89,339,23
172392,5473880.131,91,340,23
172392,43606012.77,90,340,23
172392,44559.11668,91,339,23
172392,103402.0615,91,342,23
172392,3392036.963,90,342,23
172392,34054489.5,91,341,23
172392,28761480.36,89,341,23
172393,0,68,241,1
172394,619048.5178,138,335,3
172394,214525.1634,138,337,3
172394,18729215.47,138,336,3
172396,141667.4467,86,337,6
172396,10751702.32,86,335,6
172396,1673036.407,87,335,6
172396,849767.5699,88,336,6
172396,20283883.78,87,336,6
172396,30867024.1,86,336,6
172398,44906449.61,142,337,8
172398,13616259.49,143,338,8
172398,13901427.71,143,337,8
172398,32838528.71,142,338,8
172398,15126902.58,141,338,8
172398,21667291.5,141,337,8
172398,16988383.07,142,336,8
172398,8043656.57,141,336,8
172402,12836191.67,88,336,1
172403,21685074.33,104,337,16
172403,17858256.55,101,335,16
172403,1515254.058,104,335,16
172403,4537560.551,100,335,16
172403,18173823.88,102,335,16
172403,8140493.749,103,335,16
172403,17282961.4,105,337,16
172403,12649509.51,105,336,16
172403,17183315.55,103,337,16
172403,43995812.11,104,336,16
172403,45527304.52,103,336,16
172403,3070208.113,102,337,16
172403,43424625.78,102,336,16
172403,33300127.79,101,336,16
172403,21165378.9,100,336,16
172403,5030037.441,99,336,16
172405,1287170.102,88,337,5
172405,2023.064308,88,335,5
172405,455185.8217,89,335,5
172405,18070295.9,89,336,5
172405,13336829.93,88,336,5
172408,41741981.61,199,337,12
172408,271089.4524,200,335,12
172408,548656.6045,201,338,12
172408,15384691.28,201,337,12
172408,22261.74897,201,336,12
172408,5448257.311,200,338,12
172408,129571.4372,199,338,12
172408,45465010.81,200,337,12
172408,28709172.14,200,336,12
172408,20612510.64,199,336,12
172408,16020617.92,198,337,12
172408,916764.0737,198,336,12
172412,22324597.46,79,337,33
172412,35069710.4,77,337,33
172412,40235910.76,75,337,33
172412,7261548.132,72,337,33
172412,24686868.55,75,335,33
172412,22000804.45,77,335,33
172412,43065543.65,79,335,33
172412,1889145.599,81,335,33
172412,4582052.006,74,335,33
172412,39424909.14,78,335,33
172412,28663495.54,76,335,33
172412,5668271.768,78,334,33
172412,39898340.14,80,335,33
172412,20223.20624,80,334,33
172412,2946376.689,79,334,33
172412,6571932.937,80,337,33
172412,20411538.9,80,336,33
172412,45527303.87,79,336,33
172412,8098.205578,77,338,33
172412,36438022.52,78,337,33
172412,30166479.79,76,337,33
172412,45527304.52,78,336,33
172412,45527304.52,77,336,33
172412,45527304.52,76,336,33
172412,745044.616,75,338,33
172412,4818599.156,74,338,33
172412,45317220.65,74,337,33
172412,45527303.87,75,336,33
172412,32074358.03,74,336,33
172412,7655157.909,73,338,33
172412,12292007.67,72,338,33
172412,38290120.64,73,337,33
172412,1353901.854,73,336,33
172416,14449023.48,139,337,10
172416,26644325.53,139,335,10
172416,10115.25717,138,335,10
172416,8161979.362,140,335,10
172416,3766771.701,141,337,10
172416,2600237.89,141,336,10
172416,28012649.76,140,337,10
172416,41337388.43,140,336,10
172416,44246286.54,139,336,10
172416,10697324.56,138,336,10
172421,5244073.233,257,337,16
172421,44744288.83,255,337,16
172421,23533864.3,253,337,16
172421,1106590.096,253,335,16
172421,248833.1406,255,335,16
172421,4976617.432,254,335,16
172421,1248662.346,257,336,16
172421,7865778.958,255,338,16
172421,32931805.08,256,337,16
172421,22453886.16,256,336,16
172421,37606687.87,255,336,16
172421,18793529.76,254,338,16
172421,8367945.877,253,338,16
172421,45543967.85,254,337,16
172421,45527304.52,254,336,16
172421,12067746.36,253,336,16
172423,8089.634681,155,335,11
172423,41843560.58,157,335,11
172423,15194063.41,157,333,11
172423,18961653.66,156,333,11
172423,36261823.96,156,335,11
172423,25938137.01,156,334,11
172423,3125486.109,158,335,11
172423,33132155.04,157,334,11
172423,4752548.087,158,336,11
172423,17290369.51,157,336,11
172423,1531503.806,156,336,11
172426,611642.3739,124,339,22
172426,2977219.435,126,339,22
172426,6528610.244,128,337,22
172426,45543967.2,126,337,22
172426,2345829.222,124,337,22
172426,82945.17802,124,335,22
172426,20176269.87,126,335,22
172426,1256259.585,128,335,22
172426,25034845.46,127,335,22
172426,7610510.295,125,335,22
172426,18160072.05,128,338,22
172426,2688853.363,128,336,22
172426,34450517.82,127,338,22
172426,45285142.27,126,338,22
172426,37299778.89,125,338,22
172426,42582943.21,127,337,22
172426,43687594.23,125,337,22
172426,42481773.18,127,336,22
172426,45527303.87,126,336,22
172426,44972908.78,125,336,22
172426,4767058.137,124,338,22
172426,3233654.901,124,336,22
172428,41803755.43,41,339,29
172428,13928980.26,43,341,29
172428,45577135.52,43,339,29
172428,45543967.2,43,337,29
172428,754598.0883,43,335,29
172428,3882142.57,44,335,29
172428,13078142.52,45,338,29
172428,22764193.75,45,337,29
172428,9913929.127,45,336,29
172428,45509947.35,44,338,29
172428,45560578.33,43,338,29
172428,45543967.85,44,337,29
172428,40839435.64,44,336,29
172428,43902745.62,43,336,29
172428,44246617.6,42,338,29
172428,18126160.2,41,338,29
172428,33285943.65,42,337,29
172428,9678935.965,42,336,29
172428,5022773.159,40,340,29
172428,2980136.977,40,339,29
172428,36931642.86,42,340,29
172428,23751277.38,41,340,29
172428,45577136.18,42,339,29
172428,24671416.21,44,340,29
172428,43311631.2,43,340,29
172428,44465054.6,44,339,29
172428,338357.2273,45,340,29
172428,443620.6738,45,339,29
172428,20268.53145,42,341,29
172429,21505880.53,126,335,9
172429,29581877.48,128,335,9
172429,1406994.427,127,333,9
172429,20475741.58,127,335,9
172429,14454707.34,125,335,9
172429,41203641.37,127,334,9
172429,3553122.487,126,334,9
172429,16882334.27,128,334,9
172429,9339084.244,128,336,9
172431,13683470.79,142,335,9
172431,7158996.72,140,335,9
172431,41324218.73,141,335,9
172431,1011144.566,141,334,9
172431,19310218.51,141,337,9
172431,451160.6549,142,336,9
172431,34842944.89,141,336,9
172431,400827.7391,140,337,9
172431,3651772.672,140,336,9
172432,2158527.07,159,335,4
172432,7656976.059,158,335,4
172432,15537799.69,159,336,4
172432,21854014.23,158,336,4
172437,31448505.18,255,335,9
172437,13521375.53,257,335,9
172437,29212023.71,254,335,9
172437,20520249.33,256,335,9
172437,2826054.398,258,335,9
172437,2838605.179,258,336,9
172437,26634784.54,257,336,9
172437,23073417.7,256,336,9
172437,7920616.652,255,336,9
172441,6335355.253,179,337,11
172441,15921979.64,177,337,11
172441,10306646.48,177,335,11
172441,11152546.37,178,335,11
172441,83007.14446,179,338,11
172441,2337078.872,179,336,11
172441,25730899.86,178,338,11
172441,8485967.087,177,338,11
172441,45426555.88,178,337,11
172441,45302710.64,178,336,11
172441,25159366.06,177,336,11
172442,3667025.805,157,335,9
172442,6397044.14,159,335,9
172442,10161392.83,159,333,9
172442,15485456.66,157,333,9
172442,34956043.69,158,333,9
172442,34655305.77,158,335,9
172442,45493816.55,158,334,9
172442,12361660.86,157,334,9
172442,29071956.95,159,334,9
172445,11739023.75,39,337,26
172445,3773380.746,41,339,26
172445,413459.8442,39,341,26
172445,45577135.52,39,339,26
172445,45543967.85,41,337,26
172445,28028379.41,41,335,26
172445,18046216.5,43,335,26
172445,1600125.171,40,335,26
172445,24877108.57,42,335,26
172445,1064070.36,44,335,26
172445,1624558.245,43,336,26
172445,1313961.385,42,338,26
172445,27434418.79,41,338,26
172445,12258024.2,42,337,26
172445,35848368.56,42,336,26
172445,45527304.52,41,336,26
172445,45560578.99,40,338,26
172445,38605728.99,39,338,26
172445,1403447.602,38,338,26
172445,45181700.78,40,337,26
172445,22210563.34,40,336,26
172445,11620173.02,40,340,26
172445,39882534.73,39,340,26
172445,25582365.98,38,340,26
172445,42596999.2,40,339,26
172445,15796764.46,38,339,26
172447,6206447.374,160,335,6
172447,13631499.55,161,337,6
172447,10824287.25,161,336,6
172447,5636471.075,160,337,6
172447,43817722.22,160,336,6
172447,14917723.46,159,336,6
172448,45009495.78,162,337,12
172448,9865889.875,162,335,12
172448,5920872.298,160,335,12
172448,19739436.86,161,335,12
172448,14004669.74,163,337,12
172448,1115092.402,163,336,12
172448,8268640.619,162,338,12
172448,16196.7124,161,338,12
172448,9672996.728,161,337,12
172448,36452750.82,162,336,12
172448,34703016.61,161,336,12
172448,629187.5207,160,336,12
172451,36955015.83,159,335,7
172451,72819.10247,158,335,7
172451,21699117.58,160,335,7
172451,7484089.14,160,334,7
172451,4107128.396,159,334,7
172451,912420.5625,160,336,7
172451,12032069.32,159,336,7
172452,186097.7654,160,335,1
172455,1895000.04,137,335,12
172455,17205880.22,139,335,12
172455,656997.2153,139,333,12
172455,28452331.88,137,333,12
172455,11849792.14,138,333,12
172455,3943770.064,136,333,12
172455,35497497.14,138,335,12
172455,45493815.9,138,334,12
172455,42316845.2,137,334,12
172455,3993065.568,136,334,12
172455,24543538.61,139,334,12
172455,3597141.048,138,336,12
172456,6000890.169,217,337,16
172456,13834221.97,217,335,16
172456,30641996.1,220,335,16
172456,309427.8688,222,335,16
172456,43077674.99,218,335,16
172456,12519041.81,218,334,16
172456,42380998.55,219,335,16
172456,28474980.44,220,334,16
172456,26040555.96,219,334,16
172456,19678965.77,221,335,16
172456,2452852.344,222,334,16
172456,22866233.32,221,334,16
172456,378317.1307,219,336,16
172456,66785.97138,218,337,16
172456,24552998.7,218,336,16
172456,20465037.7,217,336,16
172463,1604968.775,133,337,24
172463,4940440.146,130,337,24
172463,11698667.67,130,335,24
172463,20115340.05,133,333,24
172463,2965506.689,130,333,24
172463,45361804.63,132,333,24
172463,107102.7357,133,332,24
172463,8044544.423,132,332,24
172463,30416766.43,131,333,24
172463,45510587.04,131,335,24
172463,45493816.55,131,334,24
172463,15742923.26,130,334,24
172463,34693368.01,132,335,24
172463,9799594.361,133,334,24
172463,43882105.96,132,334,24
172463,29593144.66,132,338,24
172463,42153155.2,132,337,24
172463,2798536.12,133,336,24
172463,45027592.55,132,336,24
172463,19558041.59,131,338,24
172463,42278686.99,131,337,24
172463,45316890.44,131,336,24
172463,8361527.63,130,336,24
172463,502276.619,131,339,24
172464,38972405.61,164,337,39
172464,35803803.05,162,339,39
172464,18354153.98,162,341,39
172464,45577136.18,164,339,39
172464,12334719.91,166,339,39
172464,45543967.85,166,337,39
172464,524349.4123,162,337,39
172464,45510587.04,166,335,39
172464,32450207.32,168,335,39
172464,45492379.52,167,335,39
172464,10826193.48,165,335,39
172464,11874354.98,167,334,39
172464,15465683.15,166,334,39
172464,119314.0522,165,334,39
172464,10111.60421,168,334,39
172464,461262.9152,168,336,39
172464,25675139.05,167,338,39
172464,45560578.99,166,338,39
172464,45560578.33,165,338,39
172464,29196876.45,167,337,39
172464,45543967.2,165,337,39
172464,28610912.39,167,336,39
172464,45527304.52,166,336,39
172464,35825497.52,165,336,39
172464,45560578.99,164,338,39
172464,45560578.99,163,338,39
172464,18215323.66,163,337,39
172464,467492.882,164,336,39
172464,24858474.6,162,338,39
172464,45421369.35,162,340,39
172464,13277330.43,161,340,39
172464,22286.12706,161,339,39
172464,24432108.35,164,340,39
172464,34301153.04,163,340,39
172464,45577136.18,163,339,39
172464,4524536.675,165,340,39
172464,1144316.871,167,339,39
172464,25852215.47,165,339,39
172464,4514115.298,161,341,39
172465,2653175.685,168,339,12
172465,33687663.47,168,337,12
172465,6408660.687,168,335,12
172465,18207.51801,167,335,12
172465,15509319.32,169,335,12
172465,35325029.41,168,338,12
172465,99168.19523,169,337,12
172465,12163920.43,169,336,12
172465,45066041.61,168,336,12
172465,13009858.55,167,338,12
172465,16347091.4,167,337,12
172465,16916392.14,167,336,12
172467,35575203.2,95,341,30
172467,9749056.237,92,341,30
172467,7037749.343,90,339,30
172467,45577136.18,92,339,30
172467,35301847.74,92,337,30
172467,13583134,90,337,30
172467,21034798.86,92,335,30
172467,6944596.959,91,335,30
172467,1561381.378,93,338,30
172467,38986260.14,92,338,30
172467,10145964.61,92,336,30
172467,45560578.33,91,338,30
172467,26424349.96,90,338,30
172467,45543967.2,91,337,30
172467,33438275.19,91,336,30
172467,860094.211,90,336,30
172467,40119758.73,91,340,30
172467,1987626.744,90,340,30
172467,45532576.41,91,339,30
172467,45593639.52,93,340,30
172467,45593639.52,92,340,30
172467,17731578.73,93,339,30
172467,9818983.369,95,340,30
172467,36948026.44,94,340,30
172467,1010966.46,94,339,30
172467,330482.2527,95,342,30
172467,139897.0753,94,342,30
172467,37652599.56,94,341,30
172467,21607156.28,93,341,30
172467,1157299.698,91,341,30
172468,45577136.18,95,339,29
172468,520886.5887,95,341,29
172468,41401607.34,97,339,29
172468,3151877.117,99,339,29
172468,21488493.9,95,337,29
172468,10242120.12,92,337,29
172468,9420630.224,92,335,29
172468,15877491.6,93,335,29
172468,1670822.011,98,338,29
172468,12122657.36,97,338,29
172468,33226146.77,96,338,29
172468,45416835.43,95,338,29
172468,45560578.33,94,338,29
172468,41324048.36,94,337,29
172468,8303164.287,94,336,29
172468,43999197.61,93,338,29
172468,6574318.847,92,338,29
172468,45543967.85,93,337,29
172468,42834476.15,93,336,29
172468,35381339.91,92,336,29
172468,27845557.45,93,339,29
172468,35774656.15,95,340,29
172468,8645612.426,94,340,29
172468,44566169.06,94,339,29
172468,119535.8589,97,340,29
172468,25655651.49,96,340,29
172468,32885959.4,98,339,29
172468,45411003.34,96,339,29
172468,1481586.936,96,341,29
172474,7234820.363,52,339,10
172474,30942016.78,52,337,10
172474,70806.25846,52,335,10
172474,15614482,51,335,10
172474,22582519.77,53,338,10
172474,35021096.16,52,338,10
172474,5508610.191,53,337,10
172474,9300290.54,52,336,10
172474,4337368.994,51,337,10
172474,28238310.06,51,336,10
172475,28109900.29,55,337,16
172475,11300151.13,52,337,16
172475,14542818.15,52,335,16
172475,4308445.195,51,335,16
172475,8791919.273,53,335,16
172475,54622.13644,54,335,16
172475,1155628.974,56,337,16
172475,6072917.506,56,336,16
172475,10348130.48,54,338,16
172475,44335338.32,54,337,16
172475,36281538.43,55,336,16
172475,36109537.42,54,336,16
172475,4031201.487,53,338,16
172475,40035357.66,53,337,16
172475,45515165.82,53,336,16
172475,36227013.98,52,336,16
172476,19255633.38,144,335,21
172476,31868342.07,144,336,21
172476,12799260.77,148,337,21
172476,24778545.56,146,337,21
172476,17032914.8,144,337,21
172476,42147301.58,146,335,21
172476,37026198.24,148,335,21
172476,45510587.04,147,335,21
172476,19088101.29,145,335,21
172476,20241206.09,147,334,21
172476,14266187.04,146,334,21
172476,14161.41452,149,335,21
172476,1522769.944,148,334,21
172476,5583989.627,149,337,21
172476,9053203.148,149,336,21
172476,45527304.52,148,336,21
172476,21842951.52,147,337,21
172476,28389292.17,145,337,21
172476,45527304.52,147,336,21
172476,45527303.87,146,336,21
172476,45527304.52,145,336,21
172477,30648215.61,52,335,14
172477,31261962.2,55,335,14
172477,2613079.294,51,335,14
172477,36718667.77,53,335,14
172477,41062440.41,53,334,14
172477,19312242.6,52,334,14
172477,45455964.91,54,335,14
172477,827115.8348,55,334,14
172477,22707920.66,54,334,14
172477,95080.47756,56,335,14
172477,665640.6174,56,336,14
172477,9245765.442,55,336,14
172477,9417767.103,54,336,14
172477,12138.70417,53,336,14
172478,9912066.198,211,335,12
172478,13100267.83,213,333,12
172478,6798059.414,211,333,12
172478,39379693.76,212,333,12
172478,11414810.39,213,332,12
172478,6060152.82,212,332,12
172478,26083338.93,211,334,12
172478,38089484.74,212,335,12
172478,18194.35822,213,334,12
172478,38758325.88,212,334,12
172478,44512.19557,213,336,12
172478,10561024.96,212,336,12
172479,17655815.83,150,335,6
172479,710087.1153,149,335,6
172479,7389717.69,151,335,6
172479,12384150.64,151,336,6
172479,27759619.92,150,336,6
172479,4254798.134,149,336,6
172480,42523550.44,153,337,17
172480,1919380.787,150,335,17
172480,23705070.61,153,335,17
172480,38120869.35,151,335,17
172480,12942127,151,334,17
172480,10111.53633,150,334,17
172480,45510587.04,152,335,17
172480,1110220.565,153,334,17
172480,12278857.1,152,334,17
172480,119359.804,154,335,17
172480,6575872.645,154,337,17
172480,10801353.84,154,336,17
172480,5292388.652,153,338,17
172480,20619286.44,152,337,17
172480,45527303.87,153,336,17
172480,44841248.28,152,336,17
172480,11992366.51,151,336,17
172484,3363284.811,146,335,11
172484,39947813.46,146,333,11
172484,1776762.481,147,333,11
172484,6401773.226,145,333,11
172484,1107394.451,146,332,11
172484,26422485.76,145,335,11
172484,1271641.038,147,334,11
172484,31227628.86,146,334,11
172484,35589222.64,145,334,11
172484,3626312.887,144,335,11
172484,1227506.292,144,334,11
172486,248747.0267,52,335,4
172486,4811363.33,51,335,4
172486,4725930.806,51,334,4
172486,9004666.155,52,334,4
172487,19778368.25,66,335,11
172487,21632758.08,66,333,11
172487,2020.825845,64,333,11
172487,2096321.108,67,333,11
172487,22329722.02,65,333,11
172487,3303947.223,65,332,11
172487,438502.5291,64,332,11
172487,45471571.14,66,334,11
172487,11122202.42,65,334,11
172487,26817447.36,67,335,11
172487,25549739.39,67,334,11
172493,24500866.41,177,335,13
172493,5525809.108,179,333,13
172493,29533202.5,177,333,13
172493,43779351.2,178,333,13
172493,3817179.675,178,332,13
172493,34353.97024,177,332,13
172493,2262016.661,176,333,13
172493,932333.4565,176,335,13
172493,2830828.538,176,334,13
172493,24034277.7,178,335,13
172493,43164652,178,334,13
172493,45376540.81,177,334,13
172493,157728.514,179,334,13
172497,66834.77225,50,339,16
172497,11260063.57,52,339,16
172497,3301799.947,52,337,16
172497,45392164.47,50,337,16
172497,17766337.62,50,335,16
172497,6725912.874,51,335,16
172497,9881276.153,52,338,16
172497,45560578.33,51,338,16
172497,28792838.94,50,338,16
172497,41206598.2,51,337,16
172497,17288993.8,51,336,16
172497,40778773.22,50,336,16
172497,5661661.165,49,337,16
172497,1402443.9,49,336,16
172497,798260.9744,51,340,16
172497,33693938.33,51,339,16
172498,16591893.81,135,333,16
172498,40876235.2,135,335,16
172498,43615587,137,335,16
172498,12171093.88,136,333,16
172498,2819992.819,134,333,16
172498,192124.7713,134,335,16
172498,45493816.55,135,334,16
172498,14100382.72,134,334,16
172498,9383925.478,138,335,16
172498,45510587.04,136,335,16
172498,3176971.35,137,334,16
172498,41500750.98,136,334,16
172498,4036472.109,138,336,16
172498,28176537.87,137,336,16
172498,15351978.12,136,336,16
172498,4465110.288,135,336,16
172499,6651719.041,168,335,5
172499,22297753.52,167,334,5
172499,16841559.44,169,335,5
172499,7027054.656,169,334,5
172499,31521852.78,168,334,5
172500,840503.476,168,339,18
172500,29528956.75,171,337,18
172500,11856304.38,168,337,18
172500,2118058.699,171,335,18
172500,12884670.45,169,335,18
172500,713869.0052,169,334,18
172500,41059265.71,170,335,18
172500,758363.3862,170,334,18
172500,4326747.245,171,338,18
